id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
1262,paragraph_009561,3,14,46,2,4,"Blue Mosque, Istanbul","The Sultan Ahmed Mosque (Turkish: Sultanahmet Camii), popularly known as the Blue Mosque, is an Ottoman-era historical imperial mosque located in Istanbul, Turkey. It was constructed between 1609 and 1617 during the rule of Ahmed I. It attracts a large number of tourists and is one of the most iconic and popular monuments of Ottoman architecture.",,"https://en.wikipedia.org/wiki/Blue_Mosque,_Istanbul",media/image818.jpg
1263,paragraph_009566,3,14,46,2,4,Topkapı Palace,"The Topkapı Palace or the Seraglio, is a large museum and library in the east of the Fatih district of Istanbul in Turkey. From the 1460s to the completion of Dolmabahçe Palace in 1853, it served as the administrative center of the Ottoman Empire, and was the main residence of its sultans.",,https://en.wikipedia.org/wiki/Topkapı_Palace,media/image819.jpg
1264,paragraph_009571,3,14,46,2,4,Galata Tower,"The Galata Tower (Turkish: Galata Kulesi), officially the Galata Tower Museum (Turkish: Galata Kulesi Müzesi), is a medieval Genoese tower in the Galata part of the Beyoğlu district of Istanbul, Turkey. Built as a watchtower at the highest point of the mostly demolished Walls of Galata, the tower is now an exhibition space and museum, and a symbol of Beyoğlu and Istanbul.",,https://en.wikipedia.org/wiki/Galata_Tower,media/image820.jpg
1265,paragraph_009576,3,14,46,2,4,Basilica Cistern,"The Basilica Cistern, or Cisterna Basilica (Greek: Βασιλική Κινστέρνα, Turkish: Yerebatan Sarnıcı or Yerebatan Sarayı, ""Subterranean Cistern"" or ""Subterranean Palace""), is the largest of several hundred ancient cisterns that lie beneath the city of Istanbul, Turkey. The cistern, located 150 metres (490 ft) southwest of the Hagia Sophia on the historical peninsula of Sarayburnu, was built in the 6th century during the reign of Byzantine emperor Justinian I. Today it is kept with little water, for public access inside the space.",,https://en.wikipedia.org/wiki/Basilica_Cistern,media/image821.jpg
1266,paragraph_009582,3,14,46,3,5,"Best of Istanbul 1, 2 or 3-Day Private Guided Tour (From $299)",Private Walking Tour.,,https://www.cooldestinations.com/activity/istanbul/best-of-istanbul-1-2-or-3-day-private-guided-tour/,
1267,paragraph_009586,3,14,46,3,5,Istanbul Old City Highlights Private Guided Tour (Not specified),Private Tour (with vehicle).,,https://activities.marriott.com/asia/turkey/istanbul/activities/istanbul_old_city_highlights_private_guided_skip_the_line_tours-XLRHXR,
1268,paragraph_009590,3,14,46,3,5,"Top 4 Sights: Hagia Sophia, Blue Mosque & Cistern ($181.41)",Small Group Walking Tour.,,https://www.viator.com/en-CA/tours/Istanbul/Istanbul-Blue-Mosque-Hagia-Sophia-and-Basilica-Cistern-Guided-Tour/d585-51192P216,
1269,paragraph_009594,3,14,46,3,5,Full-Day Historical City Tour ($100-130),Standard Group Tour.,,https://vigotours.com/p/istanbul-day-tours,
1270,paragraph_009598,3,14,46,3,5,Touristanbul (Free for Turkish Airlines Passengers) (Free),Free Layover Tour.,,https://www.turkishairlines.com/de-be/flights/fly-different/touristanbul/index.html,
1271,paragraph_009605,3,14,46,4,6,360 Panorama Rooftop Restaurant ($30.00-100.00),"Alemdar mahallesi, Yerebatan Caddesi No 18 Sultanahmet-fatih The And Hotel Rooftop, Istanbul 34110 Türkiye","+90 532 519 73 93
360 Panorama Restaurant is one of the best rooftop restaurants in Istanbul, located in the heart of Sultanahmet. Offering breathtaking 360° panoramic views of Hagia Sophia, the Blue Mosque, Topkapi Palace, and the Bosphorus, it provides a truly unforgettable fine dining experience above the city skyline. Recognized among the top view restaurants in Istanbul, our menu features authentic Turkish cuisine alongside carefully curated international dishes, all prepared with premium ingredients and presented with refined elegance.",http://360panoramarestaurant.com/reservations/,media/image822.jpg
1272,paragraph_009612,3,14,46,4,6,Moss Lounge The Bosphorus ($25.00-45.00),"Demirtaş mahallesi fetva yokuşu no 18 A Fatih İstanbul Süleymaniye Camisi Yanı, Istanbul 34134 Türkiye",+90 535 046 16 67,http://www.mossloungethebosphorus.com.tr/,media/image823.jpg
1273,paragraph_009618,3,14,46,4,6,Roof Mezze 360 ($50.00-100.00),"Hudavendigar Caddesi No. 25 Seres Old City Hotel, Istanbul 34420 Türkiye",+90 533 051 07 84,http://www.roofmezze360.com/,media/image824.jpg
1274,paragraph_009624,3,14,46,4,6,Istanbul Kebab Cafe & Restaurant ($15.00-30.00),"Alemdar, Biçki Yurdu Sk. No 5, Istanbul 34122 Türkiye","+90 537 982 73 95
İstanbul kebab cafe restaurant Located in Sultanahmet, the heart of Istanbul, istanbul kebab cafe restaurant invites you to the unique tastes of Ottoman cuisine Turkish barbecue in the middle of history.",https://istanbulkebabcaferestaurant.com/,media/image825.jpg
1275,paragraph_009631,3,14,46,4,6,Tershane Karaköy ($30.00-60.00),"Tersane Cd. No.24 Arap Cami Mahallesi, Istanbul Türkiye","+90 212 292 30 10
If you want to experience a contemporary side of Istanbul, then head to the eighth floor of Hotel Momento. Its large windows afford views of the city's historical skyline (there is an even better view from the ninth-floor terrace!), and the decor is sleek and stylish. The menu revolves around mezze, kebabs and barbecued lamb dishes. You can watch the chefs at work in the open kitchen, skilfully blending spices and smoky flavours and presenting each dish with impeccable care. For instance, Turkish bread is served with juicy lamb kebab grilled over an open flame, accompanied by creamy yoghurt, parsley and pearl barley simmered in a tomato sauce with paprika, garlic and onion. Generous, spicy, unctuous and bold: a true Turkish feast!",http://www.tershanerestaurant.com/,media/image826.jpg
1276,paragraph_009639,3,14,46,5,7,Zipline Extreme (550m) ($27.83),"Turkey's longest city zipline; 550m length, 30m height, speeds up to 50 km/h; height 125-190 cm, weight 25-110 kg restrictions.",,https://www.parkstickets.com/activity-detail/vialand-zippline/1-14/32007,
1277,paragraph_009644,3,14,46,5,7,Zipline with Bosphorus View (250m) (~$40-50 (estimated)),"250m length, up to 80 km/h speed; weight min 30 kg, max 120 kg; includes safety equipment; Bosphorus views.",,https://luxuryescapes.com/id/experience/zipline-experience-with-bosphorus-view/,
1278,paragraph_009649,3,14,46,5,7,eFoil (Hoverboarding) ($300 per person),Hover above the Bosphorus waves on electric-powered board; expert trainers provided; futuristic thrill for adrenaline seekers.,,https://www.cooldestinations.com/activity/istanbul/water-sports-istanbul-canoeing-efoil-seabike-pedalboard/,
1279,paragraph_009653,3,14,46,5,7,"Paragliding Tandem (Çatalca Ormanlı) (~$45 (₺1,500))","100m hill; 15-25 min flight; includes video/photo, insurance; views of Lake Terkos and Black Sea; no experience needed.",,https://modextrem.com/en/istanbul-paragliding/,
1280,paragraph_009657,3,14,46,5,7,"Paragliding Tandem (Tekirdağ Uçmakdere 250m) (~$45 (₺1,500))","250m launch; 5-7 min flight; ideal for first-timers; includes video/photo, insurance, runway transfer.",,https://modextrem.com/en/istanbul-paragliding/,
1281,paragraph_009694,3,14,47,1,8,Pegas Goreme (From $78.00),"İsali - Gaferli - Avcılar Mahallesi, Korucu Sokak, No: 7, 50180 Göreme, Turkey","Comfortable Accommodations: Pegas Goreme in Goreme offers a terrace and free WiFi. Each room includes a private bathroom with a shower, hairdryer, and free toiletries. Additional amenities feature air-conditioning, balcony, and a view of a landmark.
Convenient Facilities: Guests can enjoy a TV, electric kettle, and wardrobe. The hotel provides free toiletries, slippers, and a comfortable environment.",https://www.booking.com/hotel/tr/pegas-goreme-house.html,media/image827.jpg
1282,paragraph_009701,3,14,47,1,8,Garden Suites Hotel Cappadocia (From $203.00),"İsali Gaferli Avcılar Mah. Fatih Sk. No:45 Göreme/Nevşehir NO:45, 50180 Göreme, Turkey","Elegant Accommodations: Garden Suites Hotel Cappadocia in Goreme offers a sun terrace, garden, bar, and free WiFi. Guests enjoy private check-in and check-out, a lounge, outdoor fireplace, and a 24-hour front desk.
Comfortable Amenities: Rooms feature air-conditioning, patio, hairdryer, refrigerator, work desk, seating area, free toiletries, shower, slippers, TV, soundproofing, and tiled floors. Additional amenities include terrace, bath, garden views, mountain views, and free off-site parking.",https://www.booking.com/hotel/tr/garden-suites-nevsehir.html,media/image828.jpg
1283,paragraph_009708,3,14,47,1,8,Yellow Stone House (From $103.00),"25 Kağnı Yolu Sokak, 50180 Göreme, Turkey","Comfortable Accommodations: Yellow Stone House in Goreme offers family rooms with air-conditioning, private bathrooms, and garden views. Each room includes a work desk, mini-bar, and free WiFi.
Exceptional Facilities: Guests can relax in the garden or on the terrace. The hotel provides free WiFi, a paid shuttle service, and a 24-hour front desk. Additional amenities include a hot tub, balcony, and outdoor seating area.",https://www.booking.com/hotel/tr/yellow-stone-suites.html,media/image829.jpg
1284,paragraph_009717,3,14,47,1,2,Cappadocia Fairy Tale Suites (From $165.00),"Çavuşin Köyü 1. Küme Mevkii No:53, 50500 Göreme, Turkey","Comfortable Accommodations: Cappadocia Fairy Tale Suites in Goreme offers family rooms with private bathrooms, air-conditioning, and garden or mountain views. Each room includes a tea and coffee maker, TV, and free WiFi.
Dining Experience: The family-friendly restaurant serves Turkish cuisine with halal, vegetarian, and vegan options. Guests can enjoy brunch, lunch, and dinner in a traditional or romantic ambiance.",https://www.booking.com/hotel/tr/cappadocia-fairy-tale-suites.html,media/image830.jpg
1285,paragraph_009724,3,14,47,1,2,İncebey Konak Cappadocia (From $96.00),"10 Hacı Alibey Caddesi, 50240 Uçhisar, Turkey","Comfortable Accommodations: İncebey Konak Cappadocia in Uchisar offers family rooms with air-conditioning, private bathrooms, and garden or pool views. Each room includes a mini-bar, TV, and free WiFi.
Dining Experience: The family-friendly restaurant serves local cuisine with a traditional and modern ambiance. Breakfast options include continental, American, buffet, vegetarian, and halal.",https://www.booking.com/hotel/tr/incebey-villa-oda.html,media/image831.jpg
1286,paragraph_009731,3,14,47,1,2,Atax Cave House (From $115.00),"Çavuşin Köyü 2.Küme Mah. 2.Küme Sk. NO:154 D:1, 50500 Göreme, Turkey","Comfortable Accommodations: Atax Cave House in Goreme offers family rooms with private bathrooms, air-conditioning, and garden or mountain views. Each room includes a work desk, TV, and free WiFi.
Exceptional Facilities: Guests enjoy a sun terrace, garden, and outdoor seating area. Additional amenities include a hot tub, balcony, and spa bath. Free WiFi is available throughout the property.",https://www.booking.com/hotel/tr/atax-cave.html,media/image832.jpg
1287,paragraph_009740,3,14,47,1,9,Göreme Cave Suites (From $267.00),"Goreme Kasabasi Orta Mah. Hafiz Abdullah Sok. No:4, 50180 Göreme, Turkey","Comfortable Accommodations: Göreme Cave Suites in Goreme offers air-conditioned rooms with private bathrooms, mini-bars, and free WiFi. Each room includes a TV, electric kettle, and wardrobe, ensuring a pleasant stay.
Dining Experience: Guests can enjoy a buffet breakfast featuring local specialties, fresh pastries, cheese, fruits, and juice. The traditional restaurant serves Turkish cuisine with halal options, complemented by live music.",https://www.booking.com/hotel/tr/the-dorm-cave.html,media/image833.jpg
1288,paragraph_009747,3,14,47,1,9,Alin Stone House (From $273.00),"Yukarı Mahalle Yunus Emre Caddesi 18/1, 50180 Nevşehir, Turkey","Comfortable Accommodations: Alin Stone House in Nevsehir offers air-conditioned rooms with private bathrooms, bidets, and free WiFi. Each room includes a mini-bar, TV, and soundproofing for a pleasant stay.
Essential Facilities: Guests can relax in the garden or lounge area, enjoy the terrace, hot tub, or balcony with garden views. The hostel provides a coffee shop, 24-hour front desk, and full-day security.",https://www.booking.com/hotel/tr/alin-stone-house-nevsehir-merkez1.html,media/image834.jpg
1289,paragraph_009754,3,14,47,1,9,Wanderlust Inn Cappadocia (From $42.00),"Karlık Sokak No:37 14, 50240 Uçhisar, Turkey","Comfortable Accommodations: Wanderlust Inn Cappadocia in Uchisar offers family rooms with private bathrooms, soundproofing, and tiled floors. Each room includes a shower, free toiletries, and a wardrobe.
Essential Facilities: Guests enjoy a garden and free WiFi. Additional amenities include a shared kitchen, outdoor seating area, and free off-site parking. The hostel provides a paid shuttle service, 24-hour front desk, and daily housekeeping.",https://www.booking.com/hotel/tr/wanderlust-inn-cappadocia.html,media/image835.jpg
1290,paragraph_009763,3,14,47,2,4,Derinkuyu underground city,"Derinkuyu (Turkish pronunciation: [derˈinkuju]) also known as Elengubu, is an ancient multi-level underground city near the modern town of Derinkuyu in Nevşehir Province, Turkey, extending to a depth of approximately 85 metres (280 ft). It is large enough to have sheltered as many as 20,000 people together with their livestock and food stores. It is the largest excavated underground city in Turkey and is one of several underground complexes found throughout Cappadocia.",,https://en.wikipedia.org/wiki/Derinkuyu_underground_city,media/image836.jpg
1291,paragraph_009768,3,14,47,2,4,Zelve Monastery,"The Zelve Monastery is a Byzantine-era monastery that was carved into the rock in pre-iconoclastic times. It is part of the Zelve Open Air Museum, located between Ürgüp and Avanos, Turkey.",,https://en.wikipedia.org/wiki/Zelve_Monastery,media/image837.jpg
1292,paragraph_009773,3,14,47,2,4,Ihlara valley,"The Ihlara Valley (or Peristrema Valley; Turkish Ihlara Vadisi) is a canyon which is 15 km long and up to 150 m deep in the southwest of the Turkish region of Cappadocia, in the municipality of Güzelyurt, Aksaray Province. The valley contains around 50 rock-hewn Christian churches and numerous rock-cut buildings.",,https://en.wikipedia.org/wiki/Ihlara_valley,media/image838.jpg
